"player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","fg_miss","fg_miss_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","birthdate","draft_year","injury_status","injury_details","season_year","week"
"Jacoby Brissett","ARI","QB","12616","weighted",223.39866039953,113.818678819381,1.58571092831962,1.66142486917837,0.717708578143361,0.595567125092684,16.7508813160987,12.5320049873043,0,0,0.118213866039953,0.108299953695706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992-12-11,2016,NA,NA,NA,NA
"Mac Jones","SF","QB","15241","weighted",206.044065804935,138.02903711829,1.38108108108108,0.85442448190365,0.985487661574618,0.693850894058214,11.4435957696827,8.21979787672703,0.0384253819036428,0.08813537813947,0.0788092440266353,0.0721999691304709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,"Q","Knee",2025,0
"Sam Howell","MIN","QB","15693","weighted",191.01226993865,180.345452895446,2.34458077709611,2.51225342662988,1.94130879345603,2.53124083237817,13.0685071574642,12.4975189106456,0.401840490797546,0.45765851012446,0.600460122699387,0.260011474028385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-09-16,2022,NA,NA,NA,NA
"Mitchell Trubisky","BUF","QB","13115","weighted",167.933560090703,90.9044529694417,1.67448223733938,1.75842836196332,0.329916855631141,0.471154159727422,16.6787603930461,13.4010631495769,0,0,0.205719324766944,0.210292204890124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994-08-20,2017,NA,NA,NA,NA
"Zach Wilson","MIA","QB","15239","weighted",146.266034985423,122.475258656308,1.08921282798834,0.827230261940407,0.490743440233236,0.552312732723429,9.98396501457726,10.8682057046504,0,0,0.122594752186589,0.124078479702471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"Joe Milton","DAL","QB","16585","weighted",151.020408163265,119.048931254052,1.20377928949358,0.901556552840162,0.39546485260771,0.797034611321566,9.15646258503401,7.76570306499188,0,0,0.0411438649533888,0.0420584409780248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-03-06,2024,NA,NA,NA,NA
"Nick Mullens","JAC","QB","13968","weighted",148.240684793555,141.334321068794,1.10382678751259,1.14260738487735,0.939174219536757,0.892922577248769,10.1701913393756,8.862091751817,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2017,NA,NA,NA,NA
"Case Keenum","CHI","QB","10948","weighted",139.693251533742,195.161471607487,1.01226993865031,1.4142135623731,0.506134969325153,0.707106781186548,3.54294478527607,4.94974746830583,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988-02-12,2012,"Q","Leg",2025,0
"Tanner McKee","PHI","QB","15702","weighted",121.763343403827,115.603992137043,2.2563947633434,3.08273321460672,0.197583081570997,0.345419226804521,14.9728096676737,18.6043632370581,0.0987915407854985,0.172709613402261,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-04-27,2023,"Q","Thumb",2025,0
"Taylor Heinicke","LAC","QB","12476","weighted",140.874361593463,122.13346870739,1.03850868232891,1.04758209932532,0.504085801838611,0.499732292542769,17.7456588355465,19.7183167734326,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jalen Milroe","SEA","QB","17033","weighted",165.058737580362,28.6319813079106,1,0,1,0,119.100350672122,90.9461659148593,1.02240472248766,0.702481605987243,0.455172413793103,0.351958018616962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-12-13,2025,NA,NA,NA,NA
"Kyle Allen","DET","QB","13879","weighted",93.4894894894895,127.986327394765,0.516516516516517,0.707106781186548,0.516516516516517,0.707106781186548,1.03303303303303,1.4142135623731,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2018,NA,NA,NA,NA
"Carson Wentz","FA","QB","12610","weighted",177,NA,1,NA,1,NA,22,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992-12-30,2016,NA,NA,NA,NA
"Teddy Bridgewater","TB","QB","11640","weighted",127.084384384384,65.6902199722303,0.748588588588589,0.367695526217005,0.671231231231231,0.480832611206852,11.8798798798799,16.2634559672906,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992-10-10,2014,NA,NA,NA,NA
"Desmond Ridder","CIN","QB","15697","weighted",103.808219178082,95.4594154601839,0.651598173515982,0.494974746830583,0.552054794520548,0.636396103067893,5.52054794520548,6.36396103067893,0,0,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-08-31,2022,NA,NA,NA,NA
"Tyson Bagent","CHI","QB","16384","weighted",104.271903323263,88.8060719275474,0.939174219536757,0.892922577248769,0.395166163141994,0.690838453609043,9.58006042296073,10.7584639820507,0.329305135951662,0.575698711340869,0.481134608929171,0.56211683790339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-06-08,2023,NA,NA,NA,NA
"Jarrett Stidham","DEN","QB","14063","weighted",59.4350453172205,76.7738171226797,0.445216515609265,0.516599483770717,0.0329305135951662,0.0575698711340869,8.55790533736153,9.77515477577084,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2019,NA,NA,NA,NA
"Brandon Allen","TEN","QB","12621","weighted",67.5991943605237,70.6690328368808,0.642799597180262,0.547793432047324,1.16968781470292,1.24709585022807,6.11581067472306,5.5666766755548,0,0,0.349916079221215,0.40881224574792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992-09-05,2016,NA,NA,NA,NA
"Trey Lance","LAC","QB","15240","weighted",48.4994964753273,81.6044555824157,0,0,0,0,5.88922457200403,9.90911246357904,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"Jake Haener","NO","QB","16156","weighted",48.1017119838872,78.4059030160251,0.379355488418933,0.555730265905286,0.346424974823766,0.582888968445826,7.96777442094663,13.406446274254,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-03-16,2023,NA,NA,NA,NA
"Dorian Thompson-Robinson","PHI","QB","16158","weighted",50.1756894790603,72.7736829532746,0.133605720122574,0.231063690285865,0.437282941777324,0.513710855503491,9.08886618998979,12.3119766940546,0,0,0.1,1.69971839373235e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-11-14,2023,NA,NA,NA,NA
"Graham Mertz","HOU","QB","17227","weighted",119,NA,1,NA,0,NA,8,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-12-06,2025,NA,NA,NA,NA
"Will Howard","PIT","QB","17036","weighted",114,NA,1,NA,0,NA,8,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-09-24,2025,"Q","Hand",2025,0
"Saquon Barkley","PHI","RB","13604","weighted",NA,NA,NA,NA,NA,NA,1674.04929193487,85.9448216724705,11.8673831213667,1.60428178606678,1.31413290420295,0.325735318070992,NA,NA,NA,NA,40.8580461946232,6.96272223580237,310.969026883756,47.6225736899693,1.93194289150723,0.426313117018704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997-02-07,2018,NA,NA,NA,NA
"Derrick Henry","BAL","RB","12626","weighted",NA,NA,NA,NA,NA,NA,1549.13884134797,92.9157778008588,13.9529509271839,1.04430361316238,1.25830177962893,0.364235755955726,NA,NA,NA,NA,17.0508216584627,4.15303492199671,155.977357061719,44.3291182205719,0.924913518101927,0.180781227448736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994-07-17,2016,NA,NA,NA,NA
"Bijan Robinson","ATL","RB","16161","weighted",NA,NA,NA,NA,NA,NA,1447.35419159409,101.098185311562,11.9750675010004,0.962584467894575,1.34204846648997,0.309400434247398,NA,NA,NA,NA,59.8433472169633,4.01763114839161,450.590018932223,29.2604856867617,2.26854476707983,0.555680030491712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-01-30,2023,NA,NA,NA,NA
"Jonathan Taylor","IND","RB","14802","weighted",NA,NA,NA,NA,NA,NA,1410.48330935252,85.6884101082542,10.9815893730582,1.40775049430961,1.34520068156002,0.32794603457758,NA,NA,NA,NA,26.7078682317304,5.79480118199171,193.725778114351,41.9140464085521,1.26709673069043,0.387913639232122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,NA,NA,NA,NA
"Josh Jacobs","GB","RB","14073","weighted",NA,NA,NA,NA,NA,NA,1252.56288527073,82.0923885713021,11.9619376150622,1.09477831660133,1.8042313517607,0.438306092853467,NA,NA,NA,NA,38.8304884513442,4.3828232957009,319.552146914048,53.7468317079628,1.3923827181449,0.579246878025458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2019,NA,NA,NA,NA
"Kyren Williams","LAR","RB","15710","weighted",NA,NA,NA,NA,NA,NA,1254.45913669065,101.548864382071,11.8839988146782,0.983521730985615,2.72301211662249,0.390463433437027,NA,NA,NA,NA,33.7407269973495,3.27334141442704,207.496152972359,24.3205230006449,1.80734537312941,0.677758416877441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-08-26,2022,NA,NA,NA,NA
"Bucky Irving","TB","RB","16598","weighted",NA,NA,NA,NA,NA,NA,1208.12901931087,103.901326806808,8.65181543407933,0.844555328617051,1.23038621734192,0.385819913519425,NA,NA,NA,NA,47.843438091632,6.97821540663838,373.861703900038,57.2965352239827,1.73762795857497,0.743045496902698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-08-19,2024,NA,NA,NA,NA
"Ashton Jeanty","LVR","RB","17042","weighted",NA,NA,NA,NA,NA,NA,1234.00502839833,100.31771226318,8.9756858822773,1.29654976229973,2.18667171525937,0.973172902468367,NA,NA,NA,NA,48.3836425596365,13.3742719130963,374.050776221128,98.8769184772951,2.03897523093739,0.573393770526602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-12-02,2025,NA,NA,NA,NA
"Jahmyr Gibbs","DET","RB","16162","weighted",NA,NA,NA,NA,NA,NA,1262.60329420674,63.5124839147533,12.0574112868444,2.07848365160834,1.57775463839455,0.300648732888504,NA,NA,NA,NA,57.7301779628929,3.78988292624326,506.449526694434,42.5916857024395,2.72377008384849,0.657386516179914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-03-20,2023,NA,NA,NA,NA
"Chuba Hubbard","CAR","RB","15261","weighted",NA,NA,NA,NA,NA,NA,1112.51569102613,125.507701663324,8.29415264780657,1.06116306977696,1.85726997349489,0.123891568399991,NA,NA,NA,NA,37.9054373343431,8.41617562246679,226.904361984097,50.2509882073189,1.05532103640396,0.180054252261305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"Devon Achane","MIA","RB","16167","weighted",NA,NA,NA,NA,NA,NA,998.720658841348,131.900919158251,7.27664186398739,1.05818669316223,1.04735895494131,0.534362844211209,NA,NA,NA,NA,69.7706474820144,5.88939975005332,532.576796667929,89.6238663152177,4.27309687134014,1.07175094770702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-10-13,2023,"Q","Calf",2025,0
"James Cook","BUF","RB","15715","weighted",NA,NA,NA,NA,NA,NA,1080.25109428247,82.8980766617248,9.91416474475922,1.92276384339231,1.34204846648997,0.309400434247398,NA,NA,NA,NA,34.0451722832261,5.71416117212134,285.95389625142,47.5734091599927,1.98211696671371,0.261333809168975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-09-25,2022,NA,NA,NA,NA
"Omarion Hampton","LAC","RB","17044","weighted",NA,NA,NA,NA,NA,NA,1036.48345323741,142.247552144255,8.98788442776321,1.44718258536041,1.742815221507,0.822070044567878,NA,NA,NA,NA,34.0597425217721,9.48334909755625,265.195335100341,68.4902339440937,1.5359171625435,0.51645244100519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-03-16,2025,NA,NA,NA,NA
"Christian McCaffrey","SF","RB","13130","weighted",NA,NA,NA,NA,NA,NA,1076.1474062855,97.36510427869,8.19182506626278,0.966221309525585,1.99684778492995,0.0430006371673018,NA,NA,NA,NA,63.1757213176827,9.48870778164675,542.501673608482,87.9858906337768,3.70819765240439,0.933214852899563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996-06-07,2017,NA,NA,NA,NA
"TreVeyon Henderson","NE","RB","17043","weighted",NA,NA,NA,NA,NA,NA,930.650882241575,152.171405879385,6.38848014109488,0.876343476831474,1.65200681560015,0.641393098594375,NA,NA,NA,NA,40.6628852707308,14.6374969457624,325.356016660356,133.63309683666,2.38119801112019,1.32586461940828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-10-22,2025,NA,NA,NA,NA
"Chase Brown","CIN","RB","16181","weighted",NA,NA,NA,NA,NA,NA,1031.59697841727,114.785332035902,8.05135461753509,1.28623706416378,1.25830177962893,0.364235755955726,NA,NA,NA,NA,56.4704960242332,7.81866519027882,397.157538811056,59.8734723743529,3.03908839647475,0.918361944924056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-03-21,2023,NA,NA,NA,NA
"D'Andre Swift","CHI","RB","14797","weighted",NA,NA,NA,NA,NA,NA,988.157016281711,86.9514228507278,6.23507678068072,1.48303731036024,0.736378265808406,0.313227984940202,NA,NA,NA,NA,38.2318288527073,7.14942844101256,305.476402877698,65.8897287782154,1.21664605157979,0.675773249069588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,NA,NA,NA,NA
"Breece Hall","NYJ","RB","15708","weighted",NA,NA,NA,NA,NA,NA,968.131737978039,106.915589434315,5.76723780436286,1.0107362433851,1.42894736842105,0.285686558062976,NA,NA,NA,NA,51.1497614539947,8.59953360534913,412.734509655434,75.9286247944036,2.41622300593627,0.693502806520925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-05-31,2022,NA,NA,NA,NA
"James Conner","ARI","RB","13146","weighted",NA,NA,NA,NA,NA,NA,983.669193487315,68.9531755661808,7.72046965197925,0.995702716896898,1.2024706550549,0.408637340145702,NA,NA,NA,NA,40.5334267322984,3.36532172112369,315.493275274517,36.8797118314976,1.65545613370799,0.448623228119584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995-05-05,2017,NA,NA,NA,NA
"RJ Harvey","DEN","RB","17068","weighted",NA,NA,NA,NA,NA,NA,863.285656948126,97.1690089042914,5.14730384602966,1.18391756940088,1.45992679540578,0.809828784361041,NA,NA,NA,NA,41.1258462703521,11.0667638411971,313.216425596365,100.327382069869,1.85182527172876,0.630878325510429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-02-04,2025,NA,NA,NA,NA
"Aaron Jones","MIN","RB","13319","weighted",NA,NA,NA,NA,NA,NA,906.261923513821,104.24813378653,4.40930263705521,0.574249445086768,2.05267890950398,0.100080371798461,NA,NA,NA,NA,45.0131692540704,5.58243948118564,333.584104505869,50.3145496691936,2.06459361436471,0.547611359441412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994-12-02,2017,NA,NA,NA,NA
"Alvin Kamara","NO","RB","13132","weighted",NA,NA,NA,NA,NA,NA,915.507519878834,98.5086865338541,5.22679075160924,0.98100571210934,1.04735895494131,0.534362844211209,NA,NA,NA,NA,66.3387201817493,10.7566471926738,496.483400227187,88.9389935072423,2.01866930140098,0.260494419999205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996-06-25,2017,NA,NA,NA,NA
"Joe Mixon","HOU","RB","13131","weighted",NA,NA,NA,NA,NA,NA,709.254335478985,173.836572853615,6.15881636727528,1.40681676534123,1.06821279818251,0.0959202108734338,NA,NA,NA,NA,28.9105187429004,5.51501523365303,226.550314274896,41.0128947470857,1.35936613935099,0.432838202467776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996-07-24,2017,"O","Foot",2025,0
"Kenneth Walker III","SEA","RB","15711","weighted",NA,NA,NA,NA,NA,NA,929.771351760697,67.8500753761293,7.88623118610375,1.26313636468198,1.04735895494131,0.534362844211209,NA,NA,NA,NA,44.9588337750852,7.16810393598264,320.432464975388,42.406457306106,1.23835041177584,0.50916933426081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-10-20,2022,NA,NA,NA,NA
"Kaleb Johnson","PIT","RB","17048","weighted",NA,NA,NA,NA,NA,NA,835.02795153351,143.299332759177,5.55314842862552,1.97538742787523,1.79158462703521,0.5733709880764,NA,NA,NA,NA,25.5217796289284,11.054708111823,186.044876940553,70.7356198159492,0.954416887542598,0.21739836099688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-08-14,2025,NA,NA,NA,NA
"Quinshon Judkins","CLE","RB","17051","weighted",NA,NA,NA,NA,NA,NA,656.452101476713,300.200180891084,4.0421908087565,2.04831622120234,1.27636312003029,0.347904472472554,NA,NA,NA,NA,18.2504354411208,10.0733406513588,138.061719045816,78.7013881522294,0.687267729675908,0.46632557321452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-10-29,2025,NA,NA,NA,NA
"Tony Pollard","TEN","RB","14085","weighted",NA,NA,NA,NA,NA,NA,975.573752366528,60.8253910248251,5.42590079515335,0.518145992955095,1.16749337372207,0.186779833362671,NA,NA,NA,NA,39.3994471790988,4.46098377539123,244.969299507762,39.7289124756627,0.796159030670201,0.442774059356184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,NA
"Tyrone Tracy","NYG","RB","16747","weighted",NA,NA,NA,NA,NA,NA,873.480257478228,92.2725970809766,5.31713459438399,1.02945596519833,1.85336046951912,0.457224088355978,NA,NA,NA,NA,39.8860658841348,7.07649035146388,297.68714880727,56.8292223187811,1.28025275889129,0.456693346202307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-11-23,2024,NA,NA,NA,NA
"Isiah Pacheco","KC","RB","15749","weighted",NA,NA,NA,NA,NA,NA,846.806452101477,71.1513455192706,6.00015601621922,1.40699286242569,1.02791556228701,0.0311299722271119,NA,NA,NA,NA,34.3904202953427,6.10626186234635,227.537712987505,44.1308285056043,1.04590229502652,0.654369619503203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-03-02,2022,NA,NA,NA,NA
"Jerome Ford","CLE","RB","15713","weighted",NA,NA,NA,NA,NA,NA,537.781582733813,176.572414529095,3.0268579522347,0.969256292995774,0.745607724346838,0.247054406175339,NA,NA,NA,NA,31.1118742900417,5.49726921379011,207.683309352518,37.4537749252644,0.948492293884191,0.184269400233682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-09-12,2022,NA,NA,NA,NA
"Jordan Mason","MIN","RB","15972","weighted",NA,NA,NA,NA,NA,NA,709.261075350246,142.870581876167,4.07142271762979,1.13029938430693,0.776423072068661,0.109254291641163,NA,NA,NA,NA,15.3815372964786,3.97370346012951,112.788254449072,25.5403042241621,0.585911625422085,0.519550144231266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-05-24,2022,NA,NA,NA,NA
"J.K. Dobbins","DEN","RB","14800","weighted",NA,NA,NA,NA,NA,NA,690.816743657705,97.3648905351418,4.98847366945814,1.17636492594762,1.14348731541083,0.431177996884208,NA,NA,NA,NA,29.2671790988262,9.3005862430399,186.59847027641,69.6711095782922,0.821575554320727,0.691622218942429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,NA,NA,NA,NA
"Cam Skattebo","NYG","RB","17045","weighted",NA,NA,NA,NA,NA,NA,597.461234380916,171.709448763486,3.31679142515947,1.6882781272047,1.03750473305566,0.5392361737568,NA,NA,NA,NA,21.6427110942825,5.79497552595637,161.659386595986,55.9272335206234,0.896514140913989,0.428944921419358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-02-05,2025,NA,NA,NA,NA
"David Montgomery","DET","RB","14071","weighted",NA,NA,NA,NA,NA,NA,811.659795531995,53.6649513989002,8.91506877527983,1.1412787965369,0.860422188564937,0.155649861135559,NA,NA,NA,NA,29.9791594093147,4.04840159751555,249.835728890572,31.4698261393861,0.785059963834147,0.752021140695597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2019,NA,NA,NA,NA
"Nick Chubb","HOU","RB","13610","weighted",NA,NA,NA,NA,NA,NA,535.765656948126,170.23490548703,4.0625415274188,1.49546322173451,0.801186419285624,0.0831011318258534,NA,NA,NA,NA,10.8600984475577,3.227928803956,80.450071942446,21.5987862850062,0.624205916731146,0.704724667100836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995-12-27,2018,NA,NA,NA,NA
