"player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","fg_miss","fg_miss_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","draft_year","birthdate","injury_status","injury_details","season_year","week"
"Jakobi Meyers","JAC","WR","14127","weighted",NA,NA,NA,NA,NA,NA,19.1930953774137,7.8269749810807,0,0,0.900994733762434,0.0700758148226929,NA,NA,NA,NA,70.1255705090696,6.67032104261288,827.817437097718,96.3961894998848,5.13744880046811,1.16067611616063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1996-11-09,NA,NA,NA,NA
"Jayden Reed","GB","WR","16184","weighted",NA,NA,NA,NA,NA,NA,79.3036863662961,26.8926903559513,0,0,0.297015798712698,0.210227444468079,NA,NA,NA,NA,60.6419543592744,9.49784409594603,751.499707431246,140.832866875333,4.77273259215916,1.51691797599845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2000-04-28,NA,NA,NA,NA
"Rashid Shaheed","SEA","WR","16080","weighted",NA,NA,NA,NA,NA,NA,73.093036863663,19.6276959435229,0.192510239906378,0.440989337712457,0.801989467524868,0.140151629645386,NA,NA,NA,NA,50.4661790520772,13.1097793566467,707.950263311878,182.228117286149,3.58139262726741,1.85446447224974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1998-08-31,NA,NA,NA,NA
"Quentin Johnston","LAC","WR","16188","weighted",NA,NA,NA,NA,NA,NA,6.03803393797542,4.35175335552305,0,0,0.752486834406085,0.175189537056732,NA,NA,NA,NA,55.2808660035108,7.91333245243547,746.844353423054,112.11200523526,6.79520187244002,1.30943758517418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2001-09-06,NA,NA,NA,NA
"Jerry Jeudy","CLE","WR","14833","weighted",NA,NA,NA,NA,NA,NA,2.19499707431246,2.28146669578122,0,0,0.603978935049737,0.280303259290771,NA,NA,NA,NA,56.0321825629023,5.56557425022664,748.846108835576,89.4215405825429,3.27138677589233,0.979949854598854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1999-04-24,NA,NA,NA,NA
"Michael Pittman","PIT","WR","14842","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,75.9630778232885,8.1524123435159,764.803393797542,120.561349427179,5.06793446459918,0.91963832358243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1997-10-05,NA,NA,NA,NA
"Makai Lemon","PHI","WR","17499","weighted",NA,NA,NA,NA,NA,NA,12.4758630778233,6.26392169021817,0,0,1.00994733762434,0.700758148226929,NA,NA,NA,NA,59.6936220011703,6.39240908162767,748.190754827384,107.171565463433,4.63610298420129,0.849969107834965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2004-06-02,"Q","Hamstring",2026,0
"Matthew Golden","GB","WR","17075","weighted",NA,NA,NA,NA,NA,NA,32.2709186658865,25.3891636930064,0,0,0.148507899356349,0.105113722234039,NA,NA,NA,NA,53.5313048566413,8.34741028731422,709.052662375658,96.8936798299962,4.17647747220597,1.1477734749025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2003-08-01,NA,NA,NA,NA
"Calvin Ridley","TEN","WR","13629","weighted",NA,NA,NA,NA,NA,NA,18.1012287887654,12.3113307989296,0.201287302516091,0.448472837048212,0,0,NA,NA,NA,NA,45.1660620245758,12.0231216278098,688.410766530135,181.324309772086,3.33171445289643,1.88243222771723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1994-12-20,NA,NA,NA,NA
"Romeo Doubs","NE","WR","15779","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,57.2369806904623,9.77271723859933,734.562902282036,93.3560484438478,5.27080163838502,0.690530987973028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2000-04-13,NA,NA,NA,NA
"Kayshon Boutte","NE","WR","16193","weighted",NA,NA,NA,NA,NA,NA,-0.550775307197191,0.983053863486199,0,0,0,0,NA,NA,NA,NA,36.4809245172616,14.3731904980017,555.110005851375,229.844000930101,4.430719719134,1.84031232922069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2002-05-07,NA,NA,NA,NA
"Josh Downs","IND","WR","16187","weighted",NA,NA,NA,NA,NA,NA,4.12761849034523,6.30942816873909,0,0,0.504973668812171,0.350379074113464,NA,NA,NA,NA,75.4729666471621,3.84099815473698,780.598010532475,65.1026648972625,4.53709771796372,1.11627318924047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2001-08-12,NA,NA,NA,NA
"Stefon Diggs","WAS","WR","12186","weighted",NA,NA,NA,NA,NA,NA,0.653371320037987,1.14980492011703,0,0,0,0,NA,NA,NA,NA,68.0740740740741,5.60476859895636,795.344729344729,41.0059104233304,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1993-11-29,NA,NA,NA,NA
"Jalen Nailor","LVR","WR","15786","weighted",NA,NA,NA,NA,NA,NA,8.12990052662376,5.54606968704898,0,0,0,0,NA,NA,NA,NA,44.708718548859,10.3073704896699,590.266237565828,161.189691700093,3.82568753657109,1.63666868771805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1999-03-02,NA,NA,NA,NA
"KC Concepcion","CLE","WR","17501","weighted",NA,NA,NA,NA,NA,NA,23.3118782913985,10.0732477158429,0,0,1.30696313633704,0.49053070375885,NA,NA,NA,NA,54.3052662375658,12.2160752525173,671.506729081334,164.691324158581,2.88870684610884,1.60278436313975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2004-09-24,NA,NA,NA,NA
"Nathaniel Dell","HOU","WR","16204","weighted",NA,NA,NA,NA,NA,NA,30.6939730836747,22.6213828091959,0,0,0.198010532475132,0.140151629645386,NA,NA,NA,NA,39.1203627852545,20.4429226522328,515.647162083089,280.488346554367,2.80947922761849,2.21687324193848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,1999-10-29,"Q","Knee - ACL + MCL",2026,0
"De'Zhaun Stribling","SF","WR","17514","weighted",NA,NA,NA,NA,NA,NA,5.41164423639555,5.37627307679387,0,0,1.00994733762434,0.700758148226929,NA,NA,NA,NA,39.6163253364541,20.1621609213743,547.262141603277,274.914432677167,3.01345816266823,1.83635289586177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2002-12-18,"Q","Hamstring",2026,0
"Deebo Samuel","SF","WR","14136","weighted",NA,NA,NA,NA,NA,NA,84.2182562902282,26.9630465983378,0.80866003510825,0.439965370667176,0,0,NA,NA,NA,NA,56.3539496781744,10.2216134372942,643.461088355764,117.812553178724,3.88560561732007,1.13711508992214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1970-01-01,NA,NA,NA,NA
"Xavier Worthy","KC","WR","16620","weighted",NA,NA,NA,NA,NA,NA,92.8074897600936,31.8233905498498,0.692100643651258,0.45731905912977,0,0,NA,NA,NA,NA,54.766237565828,5.58390070197493,687.421884142774,92.4375490423936,4.31082504388531,1.24715850363318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2003-04-27,"Q","Shoulder",2026,0
"Xavier Worthy","KC","WR","16620","weighted",NA,NA,NA,NA,NA,NA,92.8074897600936,31.8233905498498,0.692100643651258,0.45731905912977,0,0,NA,NA,NA,NA,54.766237565828,5.58390070197493,687.421884142774,92.4375490423936,4.31082504388531,1.24715850363318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2003-03-11,"Q","Shoulder",2026,0
"Jalen Coker","CAR","WR","16809","weighted",NA,NA,NA,NA,NA,NA,0.478935049736688,0.854829446509738,0,0,0.851492100643651,0.105113722234039,NA,NA,NA,NA,55.7739028671738,4.91422307165742,685.881802223523,65.9108844590492,3.95178466939731,1.45219939688487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2001-10-30,NA,NA,NA,NA
"Khalil Shakir","BUF","WR","15761","weighted",NA,NA,NA,NA,NA,NA,5.2305441778818,4.3776348032665,0,0,0.900994733762434,0.0700758148226929,NA,NA,NA,NA,71.7178466939731,2.04512115341029,738.448215330603,27.2278754278572,3.83774136922177,1.04067601163847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2000-02-03,NA,NA,NA,NA
"Jauan Jennings","MIN","WR","14860","weighted",NA,NA,NA,NA,NA,NA,0.718402574605032,1.28224416976461,0,0,0.752486834406085,0.175189537056732,NA,NA,NA,NA,47.1242246928028,9.75979794473659,558.658279695729,130.902014032276,4.97758923346987,1.9002419249215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1997-07-10,NA,NA,NA,NA
"Malachi Fields","NYG","WR","17511","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,37.5371775417299,34.6482322781408,447.438543247344,408.707719525825,3.00303490136571,2.82842712474619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2003-08-26,NA,NA,NA,NA
"Jalen Tolbert","MIA","WR","15788","weighted",NA,NA,NA,NA,NA,NA,5.43833943833944,7.95501728260696,0.287912087912088,0.421147973785074,0.4,0,NA,NA,NA,NA,41.6309157509158,12.7290875686105,505.794139194139,148.410928142376,2.49553113553114,1.72067345975718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1999-02-27,NA,NA,NA,NA
"Omar Cooper Jr.","NYJ","WR","17502","weighted",NA,NA,NA,NA,NA,NA,12.6383850204798,12.337258416206,0,0,1.20795787009947,0.560606518581543,NA,NA,NA,NA,43.8478057343476,14.0236448994003,510.517846693973,174.077573766661,3.33089526038619,1.68955859910089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2003-12-14,NA,NA,NA,NA
"Ja'Kobi Lane","BAL","WR","17517","weighted",NA,NA,NA,NA,NA,NA,4.24005266237566,7.39145986097686,0,0,0.504973668812171,0.350379074113464,NA,NA,NA,NA,25.7040374488005,18.1440037230445,374.898186073727,269.38074657899,2.57811585722645,2.07128984924585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2004-08-05,NA,NA,NA,NA
"Adonai Mitchell","NYJ","WR","16626","weighted",NA,NA,NA,NA,NA,NA,5.06446886446887,5.16052341438417,0,0,0.3,0,NA,NA,NA,NA,41.1248351648352,8.41662748745115,557.446153846154,127.521086336978,3.56879120879121,0.88772399578223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2002-10-08,NA,NA,NA,NA
"Denzel Boston","CLE","WR","17500","weighted",NA,NA,NA,NA,NA,NA,4.64935634874195,4.79182734381511,0,0,0.65348156816852,0.245265351879425,NA,NA,NA,NA,42.7659449970743,14.8965244894996,530.562317144529,180.888797516171,2.59040374488005,1.78554088700942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2003-12-06,NA,NA,NA,NA
"Cooper Kupp","SEA","WR","13164","weighted",NA,NA,NA,NA,NA,NA,4.59025746050322,3.7381825066089,0,0,1,0,NA,NA,NA,NA,44.1414862492686,8.83808765435315,541.007606787595,103.751600703715,2.96992393212405,0.708396091660742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1993-06-15,NA,NA,NA,NA
"Devaughn Vele","NO","WR","16788","weighted",NA,NA,NA,NA,NA,NA,-0.0718402574605032,0.128224416976461,0,0,0.247513165593915,0.175189537056732,NA,NA,NA,NA,36.3450555880632,15.015363559847,425.600936220012,193.956362000563,2.69309537741369,1.19682999552073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,1997-12-12,NA,NA,NA,NA
"Antonio Williams","WAS","WR","17512","weighted",NA,NA,NA,NA,NA,NA,10.7302516091281,10.3657789490618,0,0,1.00994733762434,0.700758148226929,NA,NA,NA,NA,41.7059684025746,9.96703428382096,550.235810415448,112.862166328648,2.87600936220012,0.961438291109519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2004-07-14,NA,NA,NA,NA
"Jayden Higgins","HOU","WR","17083","weighted",NA,NA,NA,NA,NA,NA,0.718402574605032,1.28224416976461,0,0,0.148507899356349,0.105113722234039,NA,NA,NA,NA,49.856641310708,4.46691453313148,616.901111761264,51.0349471442731,4.48753657109421,1.44309684329008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2002-12-15,NA,NA,NA,NA
"Jahan Dotson","ATL","WR","15755","weighted",NA,NA,NA,NA,NA,NA,4.82710622710623,5.72405055695056,0,0,0,0,NA,NA,NA,NA,30.3345787545788,15.4769487556572,379.72967032967,193.754101353708,2.10021978021978,1.44794426938334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2000-03-22,NA,NA,NA,NA
"Zachariah Branch","ATL","WR","17507","weighted",NA,NA,NA,NA,NA,NA,8.37460317460318,12.1956465111429,0,0,0,0,NA,NA,NA,NA,29.9101831501832,24.4349762309869,342.498168498168,273.241200316323,1.72673992673993,1.68569044852868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2004-03-29,NA,NA,NA,NA
"Darnell Mooney","NYG","WR","14974","weighted",NA,NA,NA,NA,NA,NA,3.275599765945,5.2246008628931,0,0,0,0,NA,NA,NA,NA,34.9205968402575,10.8272165236759,479.336454066706,147.359389463183,2.08823873610298,1.0471056740912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1997-10-29,NA,NA,NA,NA
"Tre Tucker","LVR","WR","16287","weighted",NA,NA,NA,NA,NA,NA,38.7220596840257,24.6909601185125,0,0,0,0,NA,NA,NA,NA,49.406963136337,2.78014213920784,621.977764774722,38.7517735571643,3.61480397893505,0.882243785737873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2001-03-08,NA,NA,NA,NA
"Malik Washington","MIA","WR","16684","weighted",NA,NA,NA,NA,NA,NA,65.7770626097133,16.4797185155424,0.604856641310708,0.57037851791436,0.900994733762434,0.0700758148226929,NA,NA,NA,NA,48.6862492685781,8.43422832813978,491.477472205968,118.789947171381,3.30497366881217,1.32008500805711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2000-10-20,NA,NA,NA,NA
"Christian Kirk","SF","WR","13633","weighted",NA,NA,NA,NA,NA,NA,-0.0947826086956522,0.1965159733104,0,0,0,0,NA,NA,NA,NA,38.8630434782609,15.5395595505291,451.870289855072,184.645202769321,2.69028985507246,1.01333109090232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1996-11-18,"Q","Calf",2026,0
"Germie Bernard","PIT","WR","17503","weighted",NA,NA,NA,NA,NA,NA,8.53657109420714,8.2975998996242,0,0,0.504973668812171,0.350379074113464,NA,NA,NA,NA,38.896723229959,16.4694424362718,466.299005266238,226.903683381128,2.42598010532475,1.31989611200153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2003-12-02,NA,NA,NA,NA
"Darius Slayton","NYG","WR","14122","weighted",NA,NA,NA,NA,NA,NA,5.77012327773749,5.02523806030396,0,0,0.802465554749819,0.161166674533294,NA,NA,NA,NA,37.7728063814358,9.69272218801076,517.456127628716,117.135748535227,2.47686729514141,0.639530262632319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1997-01-12,NA,NA,NA,NA
"Jalen McMillan","TB","WR","16628","weighted",NA,NA,NA,NA,NA,NA,22.0040959625512,14.2526443162125,0,0,0.148507899356349,0.105113722234039,NA,NA,NA,NA,44.8923932124049,3.65841502781089,584.9040374488,30.8243313820224,4.05564657694558,0.801392181569877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2001-12-07,"Q","Knee",2026,0
"John Metchie","CAR","WR","15759","weighted",NA,NA,NA,NA,NA,NA,-3.07406855439642,1.34350288425444,0,0,0,0,NA,NA,NA,NA,41.997913561848,33.375440072005,383.618479880775,341.532575313102,3.124739195231,4.17193000900063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2000-07-18,NA,NA,NA,NA
"Rashod Bateman","BAL","WR","15293","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,36.8983321247281,7.36097194657122,530.854242204496,105.796857438063,5.25866569978245,1.89640661069773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1999-11-29,NA,NA,NA,NA
"Caleb Douglas","MIA","WR","17599","weighted",NA,NA,NA,NA,NA,NA,3.70143358689292,4.53282608564485,0,0,0.504973668812171,0.350379074113464,NA,NA,NA,NA,31.5259801053247,14.2392189552011,407.51843183148,209.970724163111,2.01170275014628,1.20444731810185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2003-09-09,NA,NA,NA,NA
"Tutu Atwell","MIA","WR","15301","weighted",NA,NA,NA,NA,NA,NA,12.5326007326007,11.2796981632512,0,0,0,0,NA,NA,NA,NA,26.1778021978022,11.1081925852081,351.314285714286,165.880463722063,1.28058608058608,1.48269734506718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1999-10-07,NA,NA,NA,NA
"Brandon Aiyuk","SF","WR","14840","weighted",NA,NA,NA,NA,NA,NA,4.10328185328185,7.40873677527806,0,0,0,0,NA,NA,NA,NA,24.6478764478764,17.5154483115409,335.320463320463,250.620135923769,1.60550193050193,1.17014727613893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1970-01-01,NA,"Knee - ACL + MCL",2026,0
"Tre Harris","LAC","WR","17072","weighted",NA,NA,NA,NA,NA,NA,6.43321123321123,6.84075626757847,0,0,0.2,0,NA,NA,NA,NA,39.6597802197802,7.89812601144338,481.009523809524,87.1177521489874,2.50747252747253,0.974933764916895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2002-02-28,NA,NA,NA,NA
"Troy Franklin","DEN","WR","16619","weighted",NA,NA,NA,NA,NA,NA,8.92530819434373,6.61159464646116,0,0,0.851849166062364,0.12087500589997,NA,NA,NA,NA,35.8208121827411,17.484874801181,389.672226250906,159.36039648545,3.21124002900653,1.90423433078939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2003-02-06,NA,NA,NA,NA
"Tyquan Thornton","KC","WR","15787","weighted",NA,NA,NA,NA,NA,NA,1.26661832245589,1.86799657676646,0,0,0,0,NA,NA,NA,NA,25.0857868020305,3.51082375869035,435.720812182741,104.092285630833,3.3205946337926,0.473598433430709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2000-08-07,NA,NA,NA,NA
"Elic Ayomanor","TEN","WR","17073","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,27.5920421299005,16.589421095653,348.899941486249,214.282486897782,2.64019894675249,2.32447442189839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2003-06-03,NA,NA,NA,NA
"Ashton Dulin","IND","WR","14315","weighted",NA,NA,NA,NA,NA,NA,26.6983321247281,28.3872082855059,0,0,0,0,NA,NA,NA,NA,26.3802030456853,4.32799774715678,383.552574329224,125.083091194725,1.28716461203771,0.95204033110824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1997-05-15,NA,NA,NA,NA
"Marquise Brown","PHI","WR","14105","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,25.0144307469181,13.0402291346082,308.007251631617,164.152615786528,2.37868020304569,1.79533750876821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1997-06-04,NA,NA,NA,NA
"Calvin Austin III","NYG","WR","15777","weighted",NA,NA,NA,NA,NA,NA,1.44733762434172,2.57248054013973,0,0,0,0,NA,NA,NA,NA,23.529842012873,13.3912650396151,297.879461673493,187.298310045231,1.77840842598011,1.64857865704204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1999-03-24,NA,NA,NA,NA
"Chris Bell","MIA","WR","17506","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,38.0060698027314,5.65685424949238,491.06373292868,59.39696961967,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2004-06-07,"O","Knee - ACL",2026,0
"Travis Hunter","JAC","WR","17074","weighted",NA,NA,NA,NA,NA,NA,8.92820512820513,9.68787272027727,0,0,0,0,NA,NA,NA,NA,40.6064468864469,5.90890759166227,454.459340659341,66.1099518358435,2.89663003663004,2.22564841108513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2003-05-18,NA,NA,NA,NA
"Bub Means","NO","WR","16751","weighted",NA,NA,NA,NA,NA,NA,3.07600596125186,4.24264068711928,0,0,0.512667660208644,0.707106781186547,NA,NA,NA,NA,23.5749627421759,20.9303607231218,311.858420268256,299.10616844191,1.78166915052161,1.76776695296637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2001-01-10,NA,NA,NA,NA
"Brenen Thompson","LAC","WR","17529","weighted",NA,NA,NA,NA,NA,NA,24.7190669371197,22.8347861507334,0,0,0.4,0,NA,NA,NA,NA,22.5248478701826,14.9278791508897,269.782961460446,215.333279866484,1.33772819472617,1.52790850574301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2003-07-25,NA,NA,NA,NA
"Keon Coleman","BUF","WR","16617","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.6,0,NA,NA,NA,NA,27.7748717948718,10.4326324472621,345.473992673993,108.336364282951,2.69692307692308,0.910470269821142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2003-05-17,NA,NA,NA,NA
"Isaac TeSlaa","DET","WR","17157","weighted",NA,NA,NA,NA,NA,NA,0.718402574605032,1.28224416976461,0,0,0,0,NA,NA,NA,NA,27.1974839087185,5.79141786719674,374.961966062025,89.7095739344694,4.25927442949093,0.819549959633249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2002-02-20,NA,NA,NA,NA
"Tory Horton","SEA","WR","17098","weighted",NA,NA,NA,NA,NA,NA,12.7401498670534,14.7604130462993,0,0,0.506163886874547,0.402916686333235,NA,NA,NA,NA,22.1649746192893,11.530399720999,304.695431472081,141.674720154633,3.06896301667875,1.95736446246698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2002-11-29,NA,NA,NA,NA
