"Row","player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_att","rush_att_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","return_yds","return_yds_sd","idp_solo","idp_solo_sd","idp_sack","idp_sack_sd","idp_int","idp_int_sd","idp_pd","idp_pd_sd","idp_td","idp_td_sd","birthdate","draft_year","injury_status","injury_details","season_year","week"
"79","Graham Mertz","HOU","QB","17227","robust",90,44.478,0.75,0.37065,0,0,1.5,0.7413,6,2.9652,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-12-06,2025,NA,NA,NA,NA
"80","Will Howard","PIT","QB","17036","robust",85.5,42.2541,0.75,0.37065,0,0,1.5,0.7413,6,2.9652,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-09-24,2025,"Q","Hand",2025,0
"81","Kyle McCord","PHI","QB","17038","robust",77.25,38.17695,0.75,0.37065,0,0,2.25,1.11195,10.5,5.1891,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-09-19,2025,NA,NA,NA,NA
"82","Riley Leonard","IND","QB","17035","robust",77.25,38.17695,0.75,0.37065,0.75,0.37065,1.5,0.7413,7.5,3.7065,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-09-13,2025,NA,NA,NA,NA
"83","Clayton Tune","ARI","QB","16160","robust",40.25,54.1149,0.5,0.7413,0,0,3.275,0.44478,3.25,2.9652,0,0,0.5,0.7413,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-03-23,2023,NA,NA,NA,NA
"84","Saquon Barkley","PHI","RB","13604","robust",NA,NA,NA,NA,NA,NA,329.666295590337,5.21491031553331,1699,80.8017,12.25,0.889559999999999,1.35,0.0370649999999999,0,NA,0,NA,38.825,4.15128,296.55,29.80026,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997-02-07,2018,NA,NA,NA,NA
"85","Derrick Henry","BAL","RB","12626","robust",NA,NA,NA,NA,NA,NA,297.481643138755,8.8956,1537.875,50.03775,13.5,0.227235098039216,1.325,0.0555975,0,NA,0,NA,18,0.815430000000001,165.25,31.8759,1,0,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994-07-17,2016,NA,NA,NA,NA
"86","Jonathan Taylor","IND","RB","14802","robust",NA,NA,NA,NA,NA,NA,298.65,10.8237853270976,1387.75,40.8456299999999,10.8246575342466,1.77912,1.4,0.14826,0,NA,0,NA,24.95,4.4478,188.5,42.9954,1.05,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,NA,NA,NA,NA
"87","Bijan Robinson","ATL","RB","16161","robust",NA,NA,NA,NA,NA,NA,299.15,12.988510903326,1407.75,48.9258,11.925,0.81543,1.375,0.0185324999999999,0,NA,0,NA,60.475,4.96671,453.8,33.95154,2.05,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-01-30,2023,NA,NA,NA,NA
"88","Kyren Williams","LAR","RB","15710","robust",NA,NA,NA,NA,NA,NA,290.178749175097,27.65049,1262.1,117.1254,12.025,0.849868346456693,2.825,0.1297275,0,NA,0,NA,33.85,3.55824,204.7,15.41904,1.83838582677165,0.701608346456693,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-08-26,2022,NA,NA,NA,NA
"89","Josh Jacobs","GB","RB","14073","robust",NA,NA,NA,NA,NA,NA,288.089491223561,16.1173706238969,1251.35,56.0422799999999,12,1.37964166666667,1.8,0.14826,0,NA,0,NA,39,1.92738,328.75,51.1497,1.5,0.59304,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2019,NA,NA,NA,NA
"90","Bucky Irving","TB","RB","16598","robust",NA,NA,NA,NA,NA,NA,246.478781883146,24.4629,1201.175,135.13899,8.65,0.96369,1.275,0.0926625,0,NA,0,NA,47.975,7.33887,375.825,52.6323,1.7280701754386,1.07943684210526,116,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-08-19,2024,NA,NA,NA,NA
"91","Ashton Jeanty","LVR","RB","17042","robust",NA,NA,NA,NA,NA,NA,278.5,7.09553405835035,1235.75,140.1057,9.1474358974359,1.04542307692308,2.225,0.1297275,0,NA,0,NA,49.75,12.6021,392.25,104.5233,2,0,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-12-02,2025,NA,NA,NA,NA
"92","Jahmyr Gibbs","DET","RB","16162","robust",NA,NA,NA,NA,NA,NA,234.075463238138,10.0061764062745,1255.125,38.17695,11.85,1.26021,1.575,0.2038575,0,NA,0,NA,57.85,2.9652,507.5,38.5476,2.70833333333333,0.76601,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-03-20,2023,NA,NA,NA,NA
"93","Chuba Hubbard","CAR","RB","15261","robust",NA,NA,NA,NA,NA,NA,255.016767771654,36.422240203492,1137.975,141.5883,8.55,1.03782,1.98125,0.0185324999999999,0,NA,0,NA,41.825,7.19061,238,53.3736,1.05,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"94","James Cook","BUF","RB","15715","robust",NA,NA,NA,NA,NA,NA,219.078775208069,13.199922700546,1052.85,51.891,10.225,1.85325,1.375,0.0185324999999999,0,NA,0,NA,34.5,3.33585000000001,287.25,31.50525,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-09-25,2022,NA,NA,NA,NA
"95","Omarion Hampton","LAC","RB","17044","robust",NA,NA,NA,NA,NA,NA,233.523720067791,32.5392747450129,1041,104.59743,9,0.653442222222222,1.83125,0.1667925,0,NA,0,NA,35.85,4.4478,277.025,23.7216,1.55,0.653442222222222,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-03-16,2025,NA,NA,NA,NA
"96","Christian McCaffrey","SF","RB","13130","robust",NA,NA,NA,NA,NA,NA,226.8,24.9600167824337,1068.55,122.01798,8.32833333333333,1.11195,2.01875,0.0185324999999999,0,NA,0,NA,60.975,7.48713,527.75,34.0998,3.5,0.44478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996-06-07,2017,NA,NA,NA,NA
"97","TreVeyon Henderson","NE","RB","17043","robust",NA,NA,NA,NA,NA,NA,192.395325446435,17.34642,870.2,86.58384,6,0.51891,1.71875,0.0185325000000001,0,NA,0,NA,40.75,3.7065,305.75,51.1497,2,0.37065,278,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-10-22,2025,NA,NA,NA,NA
"98","James Conner","ARI","RB","13146","robust",NA,NA,NA,NA,NA,NA,214.7,9.02979591365933,991.75,58.5627,7.8,1.18608,1.25,0.111195,0,NA,0,NA,41.6,4.4478,326.225,41.43867,1.85,0.0260105263157896,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995-05-05,2017,NA,NA,NA,NA
"99","Chase Brown","CIN","RB","16181","robust",NA,NA,NA,NA,NA,NA,246.726174251553,21.05292,1040.25,108.9711,8,1.38228035928144,1.35,0.0370649999999999,0,NA,0,NA,59,7.11648,403.75,34.47045,3.34116766467066,0.989879640718563,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-03-21,2023,NA,NA,NA,NA
"100","D'Andre Swift","CHI","RB","14797","robust",NA,NA,NA,NA,NA,NA,241.925,9.5925811947021,994.5,68.1996,6.5,1.55673,0.83125,0.1667925,0,NA,0,NA,39.5,2.81694,315.5,39.2889,1.3521897810219,0.7413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,NA,NA,NA,NA
"101","Kenneth Walker III","SEA","RB","15711","robust",NA,NA,NA,NA,NA,NA,233.151844604828,19.7921915005242,957.825,30.61569,8.5,1.03782,1.075,0.0555975,0,NA,0,NA,48.075,2.2239,340.5,42.9954,1.25,0.22239,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-10-20,2022,NA,NA,NA,NA
"102","Kaleb Johnson","PIT","RB","17048","robust",NA,NA,NA,NA,NA,NA,212.805632010205,14.2496600366604,887.75,92.6625,6.6125,0.926625,1.79375,0.0926625,0,NA,0,NA,26.275,3.63237,193.325,30.3933,1,0,155,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-08-14,2025,NA,NA,NA,NA
"103","Aaron Jones","MIN","RB","13319","robust",NA,NA,NA,NA,NA,NA,199.75,14.1955719122848,903.95,76.2797700000001,4.5,0.66717,2.0375,0.0370649999999999,0,NA,0,NA,46.4,4.22541,345.5,63.7518,2.06240157480315,0.110903149606299,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994-12-02,2017,NA,NA,NA,NA
"104","Breece Hall","NYJ","RB","15708","robust",NA,NA,NA,NA,NA,NA,223.903145188254,9.6369,986.25,60.0453,5.91666666666667,1.11195,1.825,0.0741299999999999,0,NA,0,NA,52.75,6.15279,431.2,71.31306,2.5,0.61775,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-05-31,2022,NA,NA,NA,NA
"105","Alvin Kamara","NO","RB","13132","robust",NA,NA,NA,NA,NA,NA,216.181605620908,20.90466,908.5,90.80925,5.025,0.22239,1.075,0.0555975,0,NA,0,NA,68,4.4478,522.9,47.4432,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996-06-25,2017,NA,NA,NA,NA
"106","Joe Mixon","HOU","RB","13131","robust",NA,NA,NA,NA,NA,NA,206.78852090204,27.65049,837.75,113.4189,7.775,0.44478,1.05625,0.0555975,0,NA,0,NA,33.575,5.70801,258.6,58.5627,1.37685185185185,0.51891,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996-07-24,2017,"O","Foot",2025,0
"107","Devon Achane","MIA","RB","16167","robust",NA,NA,NA,NA,NA,NA,210.329677646186,9.26625,989,35.36001,7.3,0.44478,1.075,0.0555975,0,NA,0,NA,71.025,3.11346,538.25,28.9107,4.525,0.7413,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-10-13,2023,NA,NA,NA,NA
"108","Tony Pollard","TEN","RB","14085","robust",NA,NA,NA,NA,NA,NA,236.532410284655,12.5649323949384,1000.6,53.07708,5.5,0.66717,1.1875,0.185325,0,NA,0,NA,41.5,2.2239,258.175,28.09527,0.95,0.0415128,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,NA
"109","Quinshon Judkins","CLE","RB","17051","robust",NA,NA,NA,NA,NA,NA,163.126625759474,15.92711231268,672.875,80.8017,4.35849056603774,0.531498113207547,1.29375,0.0926625,0,NA,0,NA,21.75,8.1543,156.425,55.37511,0.95,0,148,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-10-29,2025,NA,NA,NA,NA
"110","Tyrone Tracy","NYG","RB","16747","robust",NA,NA,NA,NA,NA,NA,196.66048533085,24.2094188969633,853.3,103.63374,5,1.26021,1.85,0.111195,0,NA,0,NA,38.65,4.52193,288,36.17544,1.05,0.0107434782608695,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-11-23,2024,NA,NA,NA,NA
"111","RJ Harvey","DEN","RB","17068","robust",NA,NA,NA,NA,NA,NA,181.030221909446,9.56276999999998,816.5,61.15725,5,0.0479978417266191,1.56666666666667,0,0,NA,0,NA,44.375,15.19665,336.85,108.08154,2,0.270387841726619,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-02-04,2025,NA,NA,NA,NA
"112","Isiah Pacheco","KC","RB","15749","robust",NA,NA,NA,NA,NA,NA,205.575,4.4478,837.75,75.6126,5.625,0.815430000000001,1.075,0.0741300000000001,0,NA,0,NA,33.7,5.11497,220.8,29.652,1,0.37065,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-03-02,2022,NA,NA,NA,NA
"113","Brian Robinson","WAS","RB","15716","robust",NA,NA,NA,NA,NA,NA,197.939527839993,19.71858,816.75,66.717,7.4,1.77912,1.55,0.111195,0,NA,0,NA,25.6,4.4478,199,40.7715,1,0,43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-03-22,2022,NA,NA,NA,NA
"114","Cam Skattebo","NYG","RB","17045","robust",NA,NA,NA,NA,NA,NA,132.19702401691,24.4681444380302,611,121.5732,3.9,0.69894,1.075,0.0555975,0,NA,0,NA,24.4,4.15128,182.475,37.73217,1,0,797,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-02-05,2025,"Q","Hamstring",2025,0
"115","David Montgomery","DET","RB","14071","robust",NA,NA,NA,NA,NA,NA,193.75,6.37518,830.5,44.478,9.45,0.81543,0.94375,0.0555975,0,NA,0,NA,31.2,2.52042,262.625,28.9107,0.7,0.7413,47,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2019,NA,NA,NA,NA
"116","Tank Bigsby","JAC","RB","16164","robust",NA,NA,NA,NA,NA,NA,157.85,36.869765546144,678.175,150.4839,5.67857142857143,1.40847,1.1,0.0741299999999999,0,NA,0,NA,10,5.85627,72.4,32.6172,0.0744908102405972,0,281,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-08-30,2023,NA,NA,NA,NA
"117","Rhamondre Stevenson","NE","RB","15259","robust",NA,NA,NA,NA,NA,NA,168.114551606507,42.6752195204778,688.5,181.6185,5,0.88956,1.8,0.14826,0,NA,0,NA,29.25,4.4478,187.55,24.4629,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,"Q","Undisclosed",2025,0
"118","Javonte Williams","DAL","RB","15256","robust",NA,NA,NA,NA,NA,NA,165.30519398481,39.3973411952171,653.4,183.1011,4,1.33434,1.83333333333333,0,0,NA,0,NA,38.95,10.97124,261.6,80.8017,1.05,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"119","Jaylen Warren","PIT","RB","15742","robust",NA,NA,NA,NA,NA,NA,145.15,10.08168,661,65.9757,3.5,0.7413,1,0,0,NA,0,NA,47.925,3.7065,358.5,34.0998,1,0.155673,123,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998-11-01,2022,NA,NA,NA,NA
"120","Rico Dowdle","CAR","RB","14823","robust",NA,NA,NA,NA,NA,NA,104.928816301205,20.1005460963317,477.525,65.16027,2.3,0.0390157894736843,1.16875,0.1667925,0,NA,0,NA,24.475,5.26323,161.75,25.9455,1.05,0.0390157894736842,61,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,NA,NA,NA,NA
"121","Nick Chubb","HOU","RB","13610","robust",NA,NA,NA,NA,NA,NA,122.10526358772,39.0444339521795,495.25,156.56256,3.85,1.33434,0.9,0,0,NA,0,NA,10.95,1.55673,80.9,15.86382,0.525,0.393211304347826,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995-12-27,2018,"Q","Head",2025,0
"122","Jordan Mason","MIN","RB","15972","robust",NA,NA,NA,NA,NA,NA,149.361079375771,13.04688,705.95,55.5975,4,1.18608,0.8,0,0,NA,0,NA,14.75,5.48562,109.525,28.9107,0.523972602739726,0.705758219178082,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-05-24,2022,NA,NA,NA,NA
"123","Najee Harris","LAC","RB","15254","robust",NA,NA,NA,NA,NA,NA,151.1,28.9107,610.25,155.673,5,0.701229729729729,0.725,0.0741300000000001,0,NA,0,NA,22.5,5.41149,155.775,42.32823,0.5,0.18833027027027,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,"O","Eye",2025,0
"124","J.K. Dobbins","DEN","RB","14800","robust",NA,NA,NA,NA,NA,NA,151.908665039356,10.3782,680,58.5627,5,0.577636363636364,1.05,0.037065,0,NA,0,NA,28.025,10.3782,165,47.4432,1,0.534313636363636,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,NA,NA,NA,NA
"125","Zach Charbonnet","SEA","RB","16169","robust",NA,NA,NA,NA,NA,NA,123.034491904821,8.67321,525.25,43.7367,4.51201923076923,0.776939423076923,0.725,0.0741300000000001,0,NA,0,NA,37.25,1.4826,273.75,29.652,0.962980769230769,0.07413,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-01-08,2023,NA,NA,NA,NA
"126","Travis Etienne","JAC","RB","15253","robust",NA,NA,NA,NA,NA,NA,138.444457237717,16.2043179509883,559.85,64.4931,3.375,1.11195,0.8625,0.037065,0,NA,0,NA,39.45,5.33736,287,28.31766,1,0.543281506849315,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"127","Jerome Ford","CLE","RB","15713","robust",NA,NA,NA,NA,NA,NA,110.780151028433,23.7005334473382,504.375,106.37655,2.5,0.7413,0.8,0,0,NA,0,NA,32.575,7.85778,206.75,51.1497,0.925,0.0741300000000001,352,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-09-12,2022,NA,NA,NA,NA
"128","Rachaad White","TB","RB","15721","robust",NA,NA,NA,NA,NA,NA,112.164151331451,21.0109584719826,462,89.6973,2.9,0.14826,2,0,0,NA,0,NA,37.8,7.413,294.7,77.68824,2.5,0.7413,181,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-04-22,2022,"Q","Groin",2025,0
"129","Jaydon Blue","DAL","RB","17069","robust",NA,NA,NA,NA,NA,NA,106.25,31.1346,496.6,81.24648,2.5,0.7413,0.933333333333333,0,0,NA,0,NA,21.05,5.26323,167.375,47.81385,1,0,52,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-01-08,2025,"Q","Heel",2025,0
"130","Trey Benson","ARI","RB","16594","robust",NA,NA,NA,NA,NA,NA,116.2,29.652,536.5,93.77445,3.25409836065574,1.03782,0.76875,0.1297275,0,NA,0,NA,15.75,7.413,111.425,63.97419,0.470901639344262,0.661093770491803,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-07-23,2024,NA,NA,NA,NA
"131","Kareem Hunt","KC","RB","13138","robust",NA,NA,NA,NA,NA,NA,90.8883690604533,9.34038,338.5,27.87288,3.5,0.7413,0.0333333333333333,0,0,NA,0,NA,19.3,2.07564,135.825,16.82751,0.5,0.7413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995-08-06,2017,NA,NA,NA,NA
"132","Jaylen Wright","MIA","RB","16610","robust",NA,NA,NA,NA,NA,NA,100.959889804766,19.4668647509088,423.5,44.03322,2.5,0.46596,1.6125,0.111195,0,NA,0,NA,14.15,9.6369,100.85,58.26618,0.392857142857143,0.37065,42,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-04-01,2024,NA,NA,NA,NA
"133","MarShawn Lloyd","GB","RB","16604","robust",NA,NA,NA,NA,NA,NA,86.3951760199734,29.1490582697332,365.9,87.91818,2.65735294117647,1.65266294117647,0.933333333333333,0,0,NA,0,NA,13.85,5.04084,100.75,57.96966,0.502650689206221,0.614842941176471,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-01-05,2024,"Q","Groin",2025,0
"134","Tyler Allgeier","ATL","RB","15712","robust",NA,NA,NA,NA,NA,NA,131.349521449509,12.8972010020855,585.25,37.8063,3.27142857142857,0.37065,0.725,0.0741300000000001,0,NA,0,NA,13.5,1.70499,102.25,18.31011,0.264285714285714,0.22239,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-04-15,2022,NA,NA,NA,NA
"135","Kendre Miller","NO","RB","16171","robust",NA,NA,NA,NA,NA,NA,86.0964259049427,20.7669979066639,334.325,73.61109,2.1,0.14826,0.5,0,0,NA,0,NA,13.525,3.85476,105.5,34.0998,0.0385894390644985,0,294,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-06-11,2023,NA,NA,NA,NA
"136","Ray Davis","BUF","RB","16603","robust",NA,NA,NA,NA,NA,NA,113.15,12.1225710662146,465.875,58.93335,3.675,0.96369,0.78125,0.0185325,0,NA,0,NA,15.175,3.78063,129,48.9258,1.5,0.7413,234,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-11-11,2024,NA,NA,NA,NA
"137","Isaac Guerendo","SF","RB","16688","robust",NA,NA,NA,NA,NA,NA,98.025,22.31313,458.25,79.3191,3.74178082191781,0.81543,0.966666666666667,0,0,NA,0,NA,16.425,6.30105,138.75,75.46434,0.5,0.29652,87,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-06-28,2024,"Q","Shoulder",2025,0
"138","Bhayshul Tuten","JAC","RB","17052","robust",NA,NA,NA,NA,NA,NA,92.2629854029215,20.08923,433,64.4931,2.4875,0.778365,0.933333333333333,0,0,NA,0,NA,18.375,5.9304,147.475,62.19507,0.875,0.185325,108,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-02-14,2025,NA,NA,NA,NA
"139","Austin Ekeler","WAS","RB","13404","robust",NA,NA,NA,NA,NA,NA,90.6,9.93342,405.4,43.7367,3.9,0.0741299999999997,1.4125,0.407715,0,NA,1,0,45.975,4.52193,386,21.42357,1.5,0.7413,454,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","Tyjae Spears","TEN","RB","16165","robust",NA,NA,NA,NA,NA,NA,114.269364119402,9.24953848685137,467.25,39.36303,3.5,0.678963409090909,0.76875,0.1297275,0,NA,0,NA,39.35,6.96822,295.225,46.03473,1.15,0,347,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-06-15,2023,"Q","Ankle",2025,0
"141","Woody Marks","HOU","RB","17053","robust",NA,NA,NA,NA,NA,NA,54.3,25.0714414594119,209.65,98.29638,1.35,1.03782,0.05,0,0,NA,0,NA,15,7.413,108.625,51.1497,1,0,103,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-12-29,2025,NA,NA,NA,NA
"142","Keaton Mitchell","BAL","RB","16178","robust",NA,NA,NA,NA,NA,NA,57.079906637908,29.94852,264,133.434,1.15294117647059,1.18608,0.1,0,0,NA,0,NA,8.8,1.4826,78.35,17.7912,0.3,0.7413,348,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,"Q","Undisclosed",2025,0
"143","Dylan Sampson","CLE","RB","17047","robust",NA,NA,NA,NA,NA,NA,100.705246309754,25.2042,427.25,55.52337,2.38461538461538,0.570230769230769,1.16666666666667,0,0,NA,0,NA,17.55,8.37669,139.225,57.74727,0.557692307692308,0.245199230769231,368,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-09-14,2025,NA,NA,NA,NA
"144","Kyle Monangai","CHI","RB","17066","robust",NA,NA,NA,NA,NA,NA,52.1700799737386,11.26776,213,111.195,1.5,1.33434,0,0,0,NA,0,NA,5,2.07564,32.5,24.90768,0.0423357664233577,0,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-06-06,2025,NA,NA,NA,NA
"145","Devin Singletary","NYG","RB","14080","robust",NA,NA,NA,NA,NA,NA,71.85,31.1346,302.25,94.8864,2,0.7413,0.933333333333333,0,0,NA,0,NA,12.5,7.413,80.025,41.5128,0,0,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2019,NA,NA,NA,NA
"146","Raheem Mostert","LVR","RB","12447","robust",NA,NA,NA,NA,NA,NA,74.0507029387443,14.9334903134855,287.75,71.9061,2.075,0.951985263157895,1.66666666666667,0,0,NA,0,NA,17.3,9.6369,131.45,69.08916,0.490476421274198,0.650635421204356,115,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","Khalil Herbert","IND","RB","15271","robust",NA,NA,NA,NA,NA,NA,56.3979190906591,49.6671,232.25,140.847,1.5,1.18608,0,0,0,NA,0,NA,7.95,4.89258,49.5,16.3086,0,0,130,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,"Q","Undisclosed",2025,0
"148","Zamir White","LVR","RB","15714","robust",NA,NA,NA,NA,NA,NA,65.9932222020602,38.4395350529019,234.85,123.35232,1,0.14826,1.1,1.63086,0,NA,0,NA,9.075,8.30256,58.6,41.95758,0.246513371150729,0,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-09-18,2022,NA,NA,NA,NA
"149","Braelon Allen","NYJ","RB","16596","robust",NA,NA,NA,NA,NA,NA,100.422725231096,15.4337426367722,394.45,65.30853,2.85,0.0717387096774193,0.566666666666667,0,0,NA,0,NA,18.075,2.00151,134.775,16.3086,0.9,0.0717387096774193,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-01-20,2024,NA,NA,NA,NA
"150","AJ Dillon","PHI","RB","14805","robust",NA,NA,NA,NA,NA,NA,46.05,39.0968931526466,174,109.04523,1,1.03782,0,0,0,NA,0,NA,2.8,1.18608,21.3,10.82298,0.01,0,89,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,NA,NA,NA,NA
"151","Audric Estime","DEN","RB","16595","robust",NA,NA,NA,NA,NA,NA,81.875,17.0499,330.75,82.2843,2.175,0.7413,0.975,0.39536,0,NA,0,NA,8.75,4.4478,51.775,23.64747,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-09-06,2024,NA,NA,NA,NA
"152","Antonio Gibson","NE","RB","14852","robust",NA,NA,NA,NA,NA,NA,52.5,48.1845,231.25,236.4747,1,0,0,0,0,NA,0,NA,15.65,10.08168,125.8,87.62166,0.424772190643572,0.295168999392641,245,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,NA,NA,NA,NA
"153","Emanuel Wilson","GB","RB","16432","robust",NA,NA,NA,NA,NA,NA,54.5,31.7879543624222,259.425,124.5384,1.875,1.4826,0.3125,0.037065,0,NA,0,NA,8.6,6.81996,52.7,31.28286,0.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-05-08,2023,"Q","Knee",2025,0
"154","Will Shipley","PHI","RB","16601","robust",NA,NA,NA,NA,NA,NA,49.6109108840168,14.0711942346369,231,46.40538,1.65,0.96369,0.0333333333333333,0,0,NA,0,NA,12.575,5.70801,92.75,43.14366,0.2,0,604,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-08-29,2024,NA,NA,NA,NA
"155","Jaleel McLaughlin","DEN","RB","16390","robust",NA,NA,NA,NA,NA,NA,51.0698159254883,34.1002563824188,231.15,154.1904,1,0.29652,0.5,0,0,NA,0,NA,14.5,11.56428,79.5,74.13,0.608822935204773,0.464997272727272,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-02-19,2023,NA,NA,NA,NA
